area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
23029,5,11411,77,0,2017,A,,37,31,1564584,564081,11947,963,50067,,142.93,69.74,68.69,49.68,23.04,0.98,0.98,,4,12.1,4,14.8,7009,0.4,35003,6.6,-39,-0.3,-143,-12.9,-7443,-12.9
23031,5,11411,77,0,2017,A,,7,8,322533,102121,1667,827,43004,,4.7,2.53,1.61,1.24,0.54,0.68,0.68,N,1,16.7,0,0,0,0,0,0,0,0,0,0,0,0
24000,5,11411,57,0,2017,A,,18,71,2197463,1008809,31965,594,30878,,0.48,0.61,0.22,0.39,0.26,0.36,0.36,,1,5.9,4,6,119702,5.8,71200,7.6,4204,15.1,-5,-0.8,-288,-0.9
24017,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,1.61,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
24019,5,11411,77,0,2017,A,N,4,0,0,0,0,0,0,N,25.63,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24037,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,4.31,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24039,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,10.05,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24041,5,11411,77,0,2017,A,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,-1,-100,0,0,0,0,0,0,0,0,0,0,0,0
24045,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,3.58,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24047,5,11411,77,0,2017,A,N,7,0,0,0,0,0,0,N,14.73,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24510,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.34,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,5,11411,57,0,2017,A,N,357,0,0,0,0,0,0,N,6.54,0,0,0,0,0,0,N,4,1.1,0,0,0,0,0,0,0,0,0,0,0,0
25001,5,11411,77,0,2017,A,N,45,0,0,0,0,0,0,N,21.98,0,0,0,0,0,0,N,1,2.3,0,0,0,0,0,0,0,0,0,0,0,0
25005,5,11411,77,0,2017,A,,195,1189,133570009,35106256,3136005,2161,112377,,51.45,119.7,188.19,88.07,137.75,1.57,1.57,,1,0.5,158,15.3,13601380,11.3,4172001,13.5,214332,7.3,-76,-3.4,-3966,-3.4
25007,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,3.6,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25009,5,11411,77,0,2017,A,,92,171,13756763,4342414,381902,1552,80685,,16.64,11.98,11.45,7.9,12.38,0.96,0.96,,1,1.1,2,1.2,1090624,8.6,211737,5.1,-895,-0.2,107,7.4,5552,7.4
25017,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.08,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25019,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,8.29,0,0,0,0,0,0,N,-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
25021,5,11411,77,0,2017,A,N,3,0,0,0,0,0,0,N,0.55,0,0,0,0,0,0,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
25023,5,11411,77,0,2017,A,N,12,0,0,0,0,0,0,N,3.49,0,0,0,0,0,0,N,1,9.1,0,0,0,0,0,0,0,0,0,0,0,0
25025,5,11411,77,0,2017,A,,3,10,922878,271119,21593,1731,90037,,0.47,0.34,0.23,0.23,0.37,0.65,0.65,,0,0,-1,-9.1,-31082,-3.3,-71463,-20.9,-12370,-36.4,88,5.4,4608,5.4
25027,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.18,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
25999,5,11411,77,0,2017,A,,4,6,646437,183057,17519,2101,109257,,1.15,2.68,1.95,1.45,1.72,0.74,0.74,,-1,-20,-6,-50,-393271,-37.8,-180021,-49.6,-8819,-33.5,399,23.4,20771,23.5
26000,2,11411,57,0,2017,A,N,1,0,0,0,0,0,0,N,20.15,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26000,5,11411,57,0,2017,A,,27,72,2351949,1189975,107280,625,32478,,0.51,0.38,0.16,0.27,0.34,0.43,0.43,,2,8,-4,-5.3,-241140,-9.3,-115280,-8.8,-12702,-10.6,-30,-4.6,-1567,-4.6
26007,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,5.86,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
26017,2,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,2351.25,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26031,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,12.06,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26033,5,11411,77,0,2017,A,,8,13,387215,242516,21967,580,30173,,46.43,23.8,13.04,27.92,27.85,0.55,0.55,N,-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
26037,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,3.84,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
26041,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,9.25,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26045,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,2.5,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26055,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,1.4,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26063,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,4.82,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26097,5,11411,77,0,2017,A,,4,20,563127,281553,28994,533,27695,,41.26,101.78,62.23,60.19,40.84,0.6,0.6,,0,0,2,11.1,120526,27.2,25071,9.8,2583,9.8,64,13.6,3332,13.7
26101,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,8.71,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26103,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,2.92,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26109,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,10.03,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26141,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,13.74,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26147,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,1.65,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
26153,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,19.79,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000,5,11411,57,0,2017,A,,7,37,617111,289601,10422,321,16679,,0.19,0.3,0.06,0.04,0.06,0.21,0.21,,0,0,5,15.6,96532,18.5,51781,21.8,4120,65.4,7,2.2,326,2
27007,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,3.87,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27091,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,6.97,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27103,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,6.34,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27137,5,11411,77,0,2017,A,,3,5,134200,134197,8832,492,25562,,2.63,1.16,0.48,0.71,1.3,0.4,0.4,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27155,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,32.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28000,5,11411,57,0,2017,A,,7,49,1605746,832832,18317,635,32995,,0.44,0.99,0.58,0.53,0.88,0.59,0.59,,-1,-12.5,-1,-2,222830,16.1,100653,13.7,290,1.6,103,19.4,5337,19.3
28053,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,49.01,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28059,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,1.92,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
28083,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,11.15,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28103,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,42.49,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,5,11411,57,0,2017,A,N,1,0,0,0,0,0,0,N,0.02,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
29161,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,3.82,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
30000,5,11411,57,0,2017,A,N,3,0,0,0,0,0,0,N,0.28,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30029,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.97,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30031,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.7,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30999,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,1.62,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,5,11411,57,0,2017,A,,9,35,5611643,1896439,87934,3091,160715,,0.52,0.6,1.38,0.51,0.56,2.31,2.31,,-3,-25,0,0,196052,3.6,247690,15,14497,19.7,137,4.6,7081,4.6
32031,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.32,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
32510,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,2.26,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32999,5,11411,77,0,2017,A,N,8,0,0,0,0,0,0,N,20.95,0,0,0,0,0,0,N,-2,-20,0,0,0,0,0,0,0,0,0,0,0,0
33000,5,11411,57,0,2017,A,N,1,0,0,0,0,0,0,N,0.09,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33017,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,1.61,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34000,5,11411,57,0,2017,A,,41,164,8678747,4795817,96554,1019,53000,,0.71,0.93,0.53,0.43,0.22,0.57,0.57,,2,5.1,4,2.5,620074,7.7,505107,11.8,-10202,-9.6,50,5.2,2633,5.2
34001,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.71,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34007,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34009,5,11411,77,0,2017,A,,10,79,5175088,2616983,46974,1262,65646,,11.83,43.3,53.17,27.49,8.25,1.23,1.23,,1,11.1,2,2.6,387591,8.1,205867,8.5,-14215,-23.2,61,5.1,3200,5.1
34011,5,11411,77,0,2017,A,N,5,0,0,0,0,0,0,N,7.41,0,0,0,0,0,0,N,1,25,0,0,0,0,0,0,0,0,0,0,0,0
34025,5,11411,77,0,2017,A,N,3,0,0,0,0,0,0,N,0.7,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34029,5,11411,77,0,2017,A,N,21,0,0,0,0,0,0,N,7.4,0,0,0,0,0,0,N,1,5,0,0,0,0,0,0,0,0,0,0,0,0
36000,5,11411,57,0,2017,A,,33,49,1716233,690824,17105,670,34847,,0.24,0.12,0.04,0.06,0.03,0.34,0.34,,2,6.5,6,14,129011,8.1,76063,12.4,167,1,-47,-6.6,-2426,-6.5
36005,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,0.5,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
36047,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.07,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36059,5,11411,77,0,2017,A,N,3,0,0,0,0,0,0,N,0.26,0,0,0,0,0,0,N,2,200,0,0,0,0,0,0,0,0,0,0,0,0
36103,5,11411,77,0,2017,A,N,26,0,0,0,0,0,0,N,2.28,0,0,0,0,0,0,N,-2,-7.1,0,0,0,0,0,0,0,0,0,0,0,0
36999,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.13,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
37000,2,11411,57,0,2017,A,N,1,0,0,0,0,0,0,N,18.05,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000,5,11411,57,0,2017,A,,12,7,486816,208010,1068,1262,65638,,0.2,0.04,0.04,0.02,0.01,0.93,0.93,,0,0,-1,-12.5,18995,4.1,300,0.1,-997,-48.3,76,6.4,3947,6.4
37031,5,11411,77,0,2017,A,N,3,0,0,0,0,0,0,N,6.36,0,0,0,0,0,0,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
37053,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,6.5,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
37055,5,11411,77,0,2017,A,N,6,0,0,0,0,0,0,N,14.53,0,0,0,0,0,0,N,-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
37137,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,16.03,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37139,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,4.68,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37999,2,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,282.04,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38000,5,11411,57,0,2017,A,N,1,0,0,0,0,0,0,N,0.15,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38051,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,32.16,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39000,5,11411,57,0,2017,A,,5,17,608183,253334,21284,678,35257,,0.08,0.07,0.04,0.05,0.07,0.5,0.5,,0,0,0,0,75258,14.1,-1103,-0.4,2116,11,81,13.6,4213,13.6
39043,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,2.34,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39093,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.75,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39095,5,11411,77,0,2017,A,,3,8,320332,92042,6206,804,41782,,1.37,0.88,0.52,0.47,0.52,0.62,0.62,,0,0,0,0,23707,8,-41955,-31.3,-2485,-28.6,119,17.4,6187,17.4
39175,5,11411,77,0,2017,A,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41000,5,11411,57,0,2017,A,N,132,0,0,0,0,0,0,N,4.06,0,0,0,0,0,0,N,-3,-2.2,0,0,0,0,0,0,0,0,0,0,0,0
41003,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,1.71,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41005,5,11411,77,0,2017,A,N,6,0,0,0,0,0,0,N,1.88,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41007,5,11411,77,0,2017,A,,15,32,2822974,1368449,58256,1688,87761,,40.94,39.54,65.47,30.37,28.59,1.65,1.65,,-2,-11.8,-2,-5.9,-114406,-3.9,-167607,-10.9,4978,9.3,47,2.9,2413,2.8
41009,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,3.66,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
41011,5,11411,77,0,2017,A,,19,54,2986007,1716340,42936,1072,55726,,44.97,54.25,54.5,31.93,15.86,1.01,1.01,,-2,-9.5,0,0,-672700,-18.4,-297330,-14.8,-15601,-26.7,-229,-17.6,-11923,-17.6
41015,5,11411,77,0,2017,A,,16,37,2338603,1520256,68776,1202,62502,,89.18,129.04,162.07,95.19,90.76,1.24,1.24,,1,6.7,1,2.8,-27514,-1.2,-182821,-10.7,106,0.2,-47,-3.8,-2471,-3.8
41017,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.55,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41019,5,11411,77,0,2017,A,,6,8,604205,374866,17563,1408,73237,,8.83,4.8,6.29,4.03,3.69,1.27,1.27,,1,20,4,100,434911,256.9,238672,175.2,14867,551.4,594,73,30913,73
41033,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,1.85,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41039,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.38,0,0,0,0,0,0,N,-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
41041,5,11411,77,0,2017,A,,53,95,5450548,3312251,77864,1109,57678,,130.16,118.04,127.35,83.78,42.47,1.08,1.08,,0,0,-1,-1,645206,13.4,171580,5.5,-3727,-4.6,146,15.2,7579,15.1
41051,5,11411,77,0,2017,A,N,3,0,0,0,0,0,0,N,0.4,0,0,0,0,0,0,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
41053,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,2.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41057,5,11411,77,0,2017,A,,6,12,614509,501730,19264,971,50508,,28.42,29.08,26.74,22.52,19.11,0.91,0.91,,2,50,-1,-7.7,-254658,-29.3,-107617,-17.7,-3313,-14.7,-366,-27.4,-19025,-27.4
41059,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,2.1,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41065,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,4.46,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
41999,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.84,0,0,0,0,0,0,N,-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
42000,5,11411,57,0,2017,A,N,2,0,0,0,0,0,0,N,0.03,0,0,0,0,0,0,N,-2,-50,0,0,0,0,0,0,0,0,0,0,0,0
42037,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,2.99,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42085,5,11411,77,0,2017,A,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,-1,-100,0,0,0,0,0,0,0,0,0,0,0,0
42113,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,22.93,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44000,5,11411,57,0,2017,A,N,25,0,0,0,0,0,0,N,3.1,0,0,0,0,0,0,N,1,4.2,0,0,0,0,0,0,0,0,0,0,0,0
44003,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,1.67,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44005,5,11411,77,0,2017,A,N,11,0,0,0,0,0,0,N,15.16,0,0,0,0,0,0,N,1,10,0,0,0,0,0,0,0,0,0,0,0,0
44009,5,11411,77,0,2017,A,,13,53,7058658,1789544,81561,2565,133392,,13.54,22.83,46.38,17.07,12.86,2.04,2.04,,2,18.2,2,3.9,1454776,26,85021,5,-13431,-14.1,455,21.6,23691,21.6
45000,5,11411,57,0,2017,A,,7,10,410429,151455,686,817,42458,,0.25,0.11,0.07,0.05,0.01,0.66,0.66,,0,0,0,0,41139,11.1,-3299,-2.1,-102,-12.9,82,11.2,4256,11.1
45013,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,1.7,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45019,5,11411,77,0,2017,A,N,3,0,0,0,0,0,0,N,0.92,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45073,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,2.96,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45999,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.27,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48000,5,11411,57,0,2017,A,,82,136,3691904,1723142,16710,524,27230,,0.56,0.26,0.09,0.13,0.02,0.34,0.34,,-1,-1.2,-23,-14.5,-599636,-14,-124693,-6.7,4142,33,3,0.6,154,0.6
48039,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.8,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48057,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,15.49,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48061,5,11411,77,0,2017,A,N,42,0,0,0,0,0,0,N,29.82,0,0,0,0,0,0,N,-2,-4.5,0,0,0,0,0,0,0,0,0,0,0,0
48071,5,11411,77,0,2017,A,,6,15,441106,248817,4826,562,29245,,39.53,24.51,8.11,14.41,4.23,0.33,0.33,,3,100,8,114.3,185260,72.4,169327,213,4472,1263.3,-109,-16.2,-5643,-16.2
48167,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,1.49,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,0.08,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48239,5,11411,77,0,2017,A,N,3,0,0,0,0,0,0,N,31.72,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48245,5,11411,77,0,2017,A,N,6,0,0,0,0,0,0,N,4.72,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48321,5,11411,77,0,2017,A,N,19,0,0,0,0,0,0,N,103.78,0,0,0,0,0,0,N,1,5.6,0,0,0,0,0,0,0,0,0,0,0,0
48355,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.56,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49000,5,11411,57,0,2017,A,N,4,0,0,0,0,0,0,N,0.19,0,0,0,0,0,0,N,-1,-20,0,0,0,0,0,0,0,0,0,0,0,0
49049,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,0.58,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49057,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,1.55,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51000,5,11411,57,0,2017,A,,43,99,4287860,1124803,33045,829,43130,,0.74,0.59,0.31,0.32,0.28,0.53,0.53,,2,4.9,0,0,240337,5.9,74029,7,4223,14.7,45,5.7,2349,5.8
51001,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,8.02,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51041,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.51,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51073,5,11411,77,0,2017,A,N,5,0,0,0,0,0,0,N,23.49,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51093,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,6.04,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
51103,5,11411,77,0,2017,A,N,3,0,0,0,0,0,0,N,28.53,0,0,0,0,0,0,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
51119,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,12,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51131,5,11411,77,0,2017,A,N,5,0,0,0,0,0,0,N,39.72,0,0,0,0,0,0,N,1,25,0,0,0,0,0,0,0,0,0,0,0,0
51133,5,11411,77,0,2017,A,N,6,0,0,0,0,0,0,N,75.93,0,0,0,0,0,0,N,-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
51193,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,23.28,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51199,5,11411,77,0,2017,A,,3,12,488813,130040,169,767,39903,,8.77,12.65,9.4,6.59,0.26,0.73,0.73,,0,0,0,0,-10485,-2.1,11295,9.5,-33,-16.3,-62,-7.5,-3202,-7.4
51550,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,0.77,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51650,5,11411,77,0,2017,A,N,2,0,0,0,0,0,0,N,3.28,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51700,5,11411,77,0,2017,A,N,6,0,0,0,0,0,0,N,7.2,0,0,0,0,0,0,N,1,20,0,0,0,0,0,0,0,0,0,0,0,0
51800,5,11411,77,0,2017,A,N,1,0,0,0,0,0,0,N,2.53,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51810,5,11411,77,0,2017,A,,5,8,211318,87902,1594,483,25107,,1.9,1.02,0.45,0.54,0.32,0.41,0.41,,0,0,0,0,-32971,-13.5,13327,17.9,398,33.3,-104,-17.7,-5429,-17.8
