area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
17151,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,197.79,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000,5,11251,57,0,2016,A,N,10,0,0,0,0,0,0,N,0.71,0,0,0,0,0,0,N,-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0
18007,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,51.21,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18035,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,5.24,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
18039,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,2.46,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18069,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,13.17,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18097,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,0.97,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18099,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,11.17,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18103,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,19.48,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18109,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,9.42,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18157,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,3.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000,5,11251,57,0,2016,A,N,4,0,0,0,0,0,0,N,0.45,0,0,0,0,0,0,N,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
19079,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,22.81,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19103,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,2.79,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19169,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,4.53,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
19189,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,28.75,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,5,11251,57,0,2016,A,N,2,0,0,0,0,0,0,N,0.25,0,0,0,0,0,0,N,-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
20077,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,47.4,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20095,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,45.34,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,1,11251,57,0,2016,A,,2,19,1180274,0,0,1179,61313,,78.64,76.23,92.69,0,0,1.22,1.22,,0,0,2,11.8,116568,11,0,0,0,0,4,0.3,239,0.4
21000,5,11251,57,0,2016,A,N,2,0,0,0,0,0,0,N,0.19,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,67.48,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21039,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,84.98,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21157,1,11251,77,0,2016,A,,1,10,657106,0,0,1274,66263,,6057.74,6671,7931.78,0,0,1.21,1.21,,0,0,1,11.1,66618,11.3,0,0,0,0,-49,-3.7,-2532,-3.7
21207,1,11251,77,0,2016,A,,1,9,523168,0,0,1078,56054,,11706.77,12141.21,20291.13,0,0,1.63,1.63,,0,0,0,0,49950,10.6,0,0,0,0,48,4.7,2482,4.6
22000,5,11251,57,0,2016,A,,48,257,13099243,2369736,34953,981,50986,,4.3,2.96,4.59,2.24,2.82,1.55,1.55,,-2,-4,-6,-2.3,792009,6.4,47963,2.1,442,1.3,81,9,4190,9
22001,5,11251,77,0,2016,A,N,3,0,0,0,0,0,0,N,26.95,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22005,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,4.23,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22017,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,3.2,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
22019,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,4.49,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
22023,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,59.13,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22029,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,52.74,0,0,0,0,0,0,N,-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
22033,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.76,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22041,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,26.49,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22051,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.85,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22057,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,11.07,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22063,5,11251,77,0,2016,A,,9,47,2208438,426596,9150,913,47493,,48.11,39.07,71.15,27.78,49.06,1.84,1.84,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22069,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,12.04,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22071,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.94,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22073,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,2.45,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22075,5,11251,77,0,2016,A,N,3,0,0,0,0,0,0,N,42.54,0,0,0,0,0,0,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
22097,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,12.17,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22103,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,1.44,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22105,5,11251,77,0,2016,A,,6,16,754787,136461,2453,931,48436,,24.62,8.3,15.58,6.53,10.59,1.93,1.93,,-1,-14.3,1,6.7,-239311,-24.1,-2039,-1.5,408,20,-358,-27.8,-18582,-27.7
22109,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,3.5,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
22113,5,11251,77,0,2016,A,,7,36,2217741,391543,2117,1190,61890,,66.75,62.17,139.09,63.54,32.62,2.25,2.25,,0,0,2,5.9,16989,0.8,53205,15.7,-114,-5.1,-64,-5.1,-3317,-5.1
22121,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,16.34,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23000,5,11251,57,0,2016,A,,28,199,7298203,2790402,84362,705,36659,,6.07,7.24,8.66,6.6,13.06,1.2,1.2,,2,7.7,19,10.6,1114840,18,216203,8.4,-15147,-15.2,46,7,2386,7
23005,5,11251,77,0,2016,A,N,5,0,0,0,0,0,0,N,4.16,0,0,0,0,0,0,N,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0
23007,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,12,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23009,5,11251,77,0,2016,A,N,6,0,0,0,0,0,0,N,26.25,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23013,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,5.66,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23015,5,11251,77,0,2016,A,,6,45,1942230,680138,17325,830,43161,,43.02,88.5,154.62,86.29,141.87,1.75,1.75,,0,0,5,12.5,374129,23.9,66899,10.9,-4413,-20.3,68,8.9,3546,9
23025,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,7.97,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23029,5,11251,77,0,2016,A,N,8,0,0,0,0,0,0,N,78.51,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000,5,11251,57,0,2016,A,,8,46,2203533,452636,9164,921,47903,,0.54,0.38,0.44,0.3,0.32,1.15,1.14,N,-2,-20,0,0,0,0,0,0,0,0,0,0,0,0
24003,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.76,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24021,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,1.78,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
24031,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,0.7,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24037,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,5.4,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24039,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,25.16,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24041,5,11251,77,0,2016,A,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,-1,-100,0,0,0,0,0,0,0,0,0,0,0,0
24045,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,4.46,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24510,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.83,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,5,11251,57,0,2016,A,,24,129,5905424,2297781,84018,880,45749,,1.12,0.81,0.77,0.62,1.13,0.94,0.94,,1,4.3,3,2.4,-95111,-1.6,78830,3.6,-4346,-4.9,-33,-3.6,-1749,-3.7
25001,5,11251,77,0,2016,A,,14,69,2822116,1320413,45724,790,41099,,17.14,15.75,19.78,13.52,19.72,1.26,1.26,,1,7.7,3,4.5,-9723,-0.3,152016,13,3338,7.9,-41,-4.9,-2135,-4.9
25005,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.66,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25007,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,9.19,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25011,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,4.75,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25013,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.64,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25015,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,2.37,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25021,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.46,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25023,5,11251,77,0,2016,A,,4,13,581730,211697,3797,855,44463,,2.97,1.51,1.89,1.07,0.94,1.24,1.24,,1,33.3,0,0,9928,1.7,-53496,-20.2,798,26.6,-2,-0.2,-93,-0.2
26000,5,11251,57,0,2016,A,,13,30,1017170,366162,9000,645,33533,,0.62,0.16,0.14,0.14,0.13,0.91,0.91,,1,8.3,10,50,435679,74.9,142237,63.5,2976,49.4,88,15.8,4579,15.8
26001,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,61.35,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26009,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,22.15,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26047,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,8.3,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26049,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,1.67,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
26053,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,28.54,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
26067,5,11251,77,0,2016,A,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26075,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,4.27,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26121,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,4.02,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26125,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.29,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26159,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,8.61,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26161,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,2.84,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26163,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.38,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
26999,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.42,0,0,0,0,0,0,N,-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
27000,2,11251,57,0,2016,A,N,2,0,0,0,0,0,0,N,2.12,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000,5,11251,57,0,2016,A,N,2,0,0,0,0,0,0,N,0.14,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27041,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,8.66,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27045,2,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,539.45,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27147,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,12.23,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28000,5,11251,57,0,2016,A,,49,488,16682908,8109983,210257,657,34163,,7.68,9.54,11.87,8.79,39.56,1.24,1.24,,-3,-5.8,5,1,1264858,8.2,346830,4.5,5330,2.6,44,7.2,2269,7.1
28027,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,17.76,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28045,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,13.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28051,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,38.24,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28053,5,11251,77,0,2016,A,,9,39,1203084,570366,21324,588,30587,,540.56,387.74,601.95,307.62,1178.21,1.54,1.54,,-2,-18.2,0,0,30472,2.6,38942,7.3,5252,32.7,15,2.6,775,2.6
28055,5,11251,77,0,2016,A,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,-1,-100,0,0,0,0,0,0,0,0,0,0,0,0
28075,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,5.86,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28083,5,11251,77,0,2016,A,N,6,0,0,0,0,0,0,N,82.93,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28087,5,11251,77,0,2016,A,,3,7,289172,102762,2429,794,41310,,21.71,6.11,8.9,5.02,21.39,1.46,1.46,,0,0,0,0,10690,3.8,-18676,-15.4,1082,80.3,64,8.8,3335,8.8
28095,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,17.49,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28103,5,11251,77,0,2016,A,N,3,0,0,0,0,0,0,N,157.15,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28125,5,11251,77,0,2016,A,,4,28,894706,455052,10546,613,31859,,274.77,519.84,812.92,621.47,1410.08,1.56,1.56,,0,0,-2,-6.7,225,0,5305,1.2,1374,15,40,7,2043,6.9
28133,5,11251,77,0,2016,A,,13,144,4476617,2219849,46012,600,31178,,270.17,373.67,511.61,399.32,876.11,1.38,1.37,,0,0,6,4.3,462424,11.5,216365,10.8,-4974,-9.8,40,7.1,2072,7.1
28143,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,39.56,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28151,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,8.95,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28163,5,11251,77,0,2016,A,,3,23,834433,241655,309,688,35761,,72.61,81.22,106.27,61.29,13.01,1.29,1.29,N,1,50,0,0,0,0,0,0,0,0,0,0,0,0
28999,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,1.18,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,5,11251,57,0,2016,A,N,11,0,0,0,0,0,0,N,0.65,0,0,0,0,0,0,N,2,22.2,0,0,0,0,0,0,0,0,0,0,0,0
29029,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,14.01,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29055,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,17.15,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29067,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,55.69,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29079,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,37.25,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29103,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,96.4,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29117,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,23.51,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
29141,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,22.06,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29189,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.32,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
29207,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,22.45,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,5,11251,57,0,2016,A,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30029,5,11251,77,0,2016,A,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000,5,11251,57,0,2016,A,N,2,0,0,0,0,0,0,N,0.32,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31123,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,57.36,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31157,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,7.43,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,2,11251,57,0,2016,A,,3,13,541582,0,0,817,42477,,6.28,3.21,3.42,0,0,1.08,1.08,,-1,-25,0,0,-37026,-6.4,0,0,0,0,-61,-6.9,-3203,-7
32000,3,11251,57,0,2016,A,N,1,0,0,0,0,0,0,N,39.75,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,5,11251,57,0,2016,A,N,1,0,0,0,0,0,0,N,0.14,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
32005,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,6.11,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32007,2,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,119.96,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32019,2,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,167.95,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0
32031,3,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,221.43,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32031,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.78,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32033,2,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,587.82,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33000,5,11251,57,0,2016,A,,3,4,158299,80366,323,731,37992,,0.67,0.14,0.14,0.15,0.09,0.99,0.99,,0,0,0,0,39505,33.3,17388,27.6,-36,-10,78,11.9,4051,11.9
33003,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,5.74,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33015,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,1.06,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33019,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,10.51,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34000,5,11251,57,0,2016,A,N,10,0,0,0,0,0,0,N,0.44,0,0,0,0,0,0,N,1,11.1,0,0,0,0,0,0,0,0,0,0,0,0
34001,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,1.78,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34009,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,5.95,0,0,0,0,0,0,N,2,100,0,0,0,0,0,0,0,0,0,0,0,0
34011,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,3.74,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34019,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,2.85,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34029,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,1.8,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34033,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,18.5,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
34041,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,4.17,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34999,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,0.47,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,5,11251,57,0,2016,A,N,2,0,0,0,0,0,0,N,0.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35013,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,2.49,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35023,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,68.69,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36000,5,11251,57,0,2016,A,,20,136,6308307,1772260,51745,895,46527,,0.36,0.33,0.31,0.29,0.32,0.95,0.95,,1,5.3,18,15.3,1269219,25.2,182241,11.5,-9683,-15.8,71,8.6,3702,8.6
36021,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,5.67,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36033,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,9.85,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36059,5,11251,77,0,2016,A,N,3,0,0,0,0,0,0,N,0.65,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36071,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,1.12,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36103,5,11251,77,0,2016,A,,11,38,1500967,558455,21195,765,39761,,2.42,1.28,1.23,1.25,1.76,0.96,0.96,,-1,-8.3,4,11.8,400631,36.4,84759,17.9,-2698,-11.3,147,23.8,7634,23.8
36111,5,11251,77,0,2016,A,N,1,0,0,0,0,0,0,N,2.21,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36999,5,11251,77,0,2016,A,N,2,0,0,0,0,0,0,N,0.71,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0
